index,gold_type,gold_q1,gold_q2,graph_r1_primary,graph_r1_correct,graph_r2_primary,graph_r2_correct,graph_joint,atomr_r1_primary,atomr_r1_correct,atomr_r2_primary,atomr_r2_correct,atomr_joint,deepsieve_r1_primary,deepsieve_r1_correct,deepsieve_r2_primary,deepsieve_r2_correct,deepsieve_joint
588,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
589,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
590,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
591,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
592,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
593,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
594,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
595,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
596,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
597,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
598,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
599,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
600,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
601,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
602,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
603,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
604,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
605,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
606,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
607,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
608,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
609,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
610,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
611,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
612,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
613,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
614,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
615,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
616,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
617,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
618,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
619,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
620,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
621,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
622,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
623,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
624,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
625,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
626,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
627,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
628,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
629,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
630,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
631,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
632,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
633,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
634,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
635,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
636,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
637,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
638,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
639,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
640,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
641,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
642,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
643,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
644,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
645,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
646,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
647,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
648,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
649,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
650,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
651,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
652,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
653,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
654,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
655,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
656,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
657,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
658,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
659,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
660,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
661,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
662,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
663,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
664,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
665,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
666,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
667,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
668,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
669,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
670,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
671,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
672,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
673,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
674,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
675,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
676,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
677,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
678,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
679,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
680,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
681,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
682,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
683,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
684,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
685,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
686,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
687,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
688,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
689,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
690,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
691,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
692,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
693,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
694,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
695,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
696,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
697,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
698,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
699,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
700,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
701,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
702,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
703,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
704,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
705,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
706,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
707,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
708,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
709,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
710,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
711,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
712,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
713,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
714,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
715,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
716,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
717,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
718,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
719,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
720,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
721,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
722,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
723,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
724,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
725,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,doc,0,kg,1,0
726,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
727,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
728,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
729,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
730,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
731,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
732,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,table,1,kg,1,1
733,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
734,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
735,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,table,1,kg,1,1
736,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
737,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,kg,0,kg,1,0
738,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
739,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
740,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
741,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
742,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
743,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
744,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,table,1,kg,1,1
745,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,kg,0,kg,1,0
746,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
747,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,kg,0,kg,1,0
748,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
749,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,table,1,kg,1,1
750,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
751,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,table,1,kg,1,1
752,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
753,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
754,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
755,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
756,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
757,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
758,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
759,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
760,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
761,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
762,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
763,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
764,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
765,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
766,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
767,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
768,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
769,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
770,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
771,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
772,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
773,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
774,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
775,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
776,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
777,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
778,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
779,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
780,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
781,type_t2k,table,kg,kg,0,kg,1,0,kg,0,kg,1,0,table,1,kg,1,1
782,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
783,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
784,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
785,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
786,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
787,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
788,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
789,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
790,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
791,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
792,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
793,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
794,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
795,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
796,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
797,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
798,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
799,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
800,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
801,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
802,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
803,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,kg,0,kg,1,0
804,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
805,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
806,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
807,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
808,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
809,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
810,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
811,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
812,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
813,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
814,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
815,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
816,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
817,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
818,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
819,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
820,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
821,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
822,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
823,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
824,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
825,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
826,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
827,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
828,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
829,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,doc,0,kg,1,0
830,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
831,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
832,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
833,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
834,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
835,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,doc,0,kg,1,0
836,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
837,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
838,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
839,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
840,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
841,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
842,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
843,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
844,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
845,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
846,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
847,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
848,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
849,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
850,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
851,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
852,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
853,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
854,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
855,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
856,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
857,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
858,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
859,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
860,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
861,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
862,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
863,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
864,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
865,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
866,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
867,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
868,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
869,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
870,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
871,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
872,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
873,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
874,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
875,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
876,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
877,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
878,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
879,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
880,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
881,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
882,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
883,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
884,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
