index,gold_type,gold_q1,gold_q2,graph_r1_primary,graph_r1_correct,graph_r2_primary,graph_r2_correct,graph_joint,atomr_r1_primary,atomr_r1_correct,atomr_r2_primary,atomr_r2_correct,atomr_joint,deepsieve_r1_primary,deepsieve_r1_correct,deepsieve_r2_primary,deepsieve_r2_correct,deepsieve_joint
553,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,kg,0,0,kg,1,kg,0,0
554,type_k2d,kg,doc,kg,1,kg,0,0,kg,1,doc,1,1,kg,1,kg,0,0
555,type_k2d,kg,doc,kg,1,table,0,0,kg,1,doc,1,1,kg,1,kg,0,0
556,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
557,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
558,type_k2d,kg,doc,kg,1,table,0,0,kg,1,doc,1,1,kg,1,doc,1,1
559,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,doc,1,1
560,type_k2d,kg,doc,kg,1,kg,0,0,kg,1,doc,1,1,kg,1,kg,0,0
561,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,doc,0,doc,1,0
562,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
563,type_k2d,kg,doc,kg,1,kg,0,0,kg,1,doc,1,1,kg,1,kg,0,0
564,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
565,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,kg,0,0,doc,0,kg,0,0
566,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
567,type_k2d,kg,doc,kg,1,kg,0,0,kg,1,table,0,0,kg,1,kg,0,0
568,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
569,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,kg,0,0
570,type_k2d,kg,doc,kg,1,table,0,0,kg,1,table,0,0,kg,1,kg,0,0
571,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,doc,1,1
572,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,kg,0,0,kg,1,doc,1,1
573,type_k2d,kg,doc,kg,1,doc,1,1,kg,1,doc,1,1,kg,1,doc,1,1
574,type_k2d,kg,doc,kg,1,kg,0,0,kg,1,doc,1,1,kg,1,kg,0,0
575,type_k2d,kg,doc,kg,1,kg,0,0,kg,1,kg,0,0,doc,0,doc,1,0
576,type_k2d,kg,doc,table,0,kg,0,0,kg,1,doc,1,1,kg,1,kg,0,0
577,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
578,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
579,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
580,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
581,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
582,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
583,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
584,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
585,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
586,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
587,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
588,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
589,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
590,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
591,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
592,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
593,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
594,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
595,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
596,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
597,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
598,type_d2k,doc,kg,doc,1,doc,0,0,kg,0,kg,1,0,kg,0,kg,1,0
599,type_d2k,doc,kg,doc,1,doc,0,0,kg,0,kg,1,0,kg,0,kg,1,0
600,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
601,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
602,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
603,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
604,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
605,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
606,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
607,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,doc,0,0
608,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
609,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
610,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
611,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
612,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
613,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
614,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
615,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
616,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
617,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
618,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
619,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
620,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,doc,0,0
621,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
622,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
623,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
624,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
625,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
626,type_d2k,doc,kg,table,0,kg,1,0,table,0,doc,0,0,table,0,doc,0,0
627,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
628,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
629,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
630,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
631,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
632,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
633,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
634,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
635,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
636,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
637,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
638,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,doc,0,0
639,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
640,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
641,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,doc,0,0,kg,0,doc,0,0
642,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
643,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
644,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
645,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,doc,0,0,kg,0,kg,1,0
646,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
647,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
648,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
649,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
650,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
651,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
652,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
653,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
654,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
655,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
656,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
657,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
658,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
659,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
660,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
661,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
662,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
663,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
664,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
665,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
666,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
667,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
668,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
669,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
670,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
671,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
672,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
673,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
674,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
675,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
676,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
677,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
678,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
679,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
680,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,table,0,kg,1,0
681,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
682,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
683,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
684,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
685,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
686,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
687,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
688,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
689,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
690,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
691,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
692,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
693,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
694,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
695,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
696,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
697,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
698,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
699,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
700,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
701,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
702,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
703,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
704,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
705,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
706,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
707,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
708,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
709,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
710,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
711,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
712,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
713,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
714,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
715,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
716,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
717,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
718,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
719,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
720,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
721,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
722,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
723,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
724,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
725,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
726,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
727,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
728,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
729,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
730,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
731,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
732,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
733,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
734,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
735,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
736,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
737,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
738,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
739,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
740,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
741,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
742,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
743,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
744,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
745,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
746,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
747,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
748,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
749,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
750,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
751,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
752,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
753,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
754,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
755,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
756,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
757,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
758,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
759,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
760,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
761,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
762,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
763,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
764,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
765,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
766,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
767,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
768,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
769,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
770,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
771,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
772,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
773,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
774,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
775,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
776,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
777,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
778,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
779,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
780,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
781,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
782,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
783,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
784,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
785,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
786,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
787,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
788,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
789,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
790,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
791,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
792,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
793,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
794,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
795,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
796,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
797,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
798,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
799,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
800,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
801,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
802,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
803,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
804,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
805,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
806,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
807,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
808,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
809,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
810,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
811,type_d2k,doc,kg,kg,0,kg,1,0,doc,1,kg,1,1,kg,0,kg,1,0
812,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
813,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
814,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
815,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
816,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
817,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
818,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
819,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
820,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
821,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
822,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
823,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
824,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
825,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
826,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
827,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
828,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
829,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
